DRE,Ano,MÊS,FORNECEDOR,PC,CATEGORIA,QUANTIA,DESCRIÇÃO,Data,TIPO LANÇAMENTO
CPV,2024,MARÇO,S/N,BEBIDAS,PINGA,316.8,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,BEBIDAS,PINGA,388,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,BEBIDAS,PINGA,410.2,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,BEBIDAS,PINGA,422.4,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,BEBIDAS,REFRIGERANTE,308,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,BEBIDAS,SUCO,235.5,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,CIGARRO,PALHA,888,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,CIGARRO,PALHA,922,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,CIGARRO,PALHA,1047,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,CIGARRO,PALHA,1106,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,CIGARRO,PALHA,1180,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,BISCOITO,55,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,CONGELADA,48,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,CONGELADA,60,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,CONGELADA,580,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,FRIOS,36,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,FRIOS,67,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,FRIOS,122.5,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,FRIOS,141,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,FRIOS,226,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,FRIOS,255,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,FRIOS,300,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,FRIOS,320,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,LEGUME,35,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,LEGUME,36,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,LEGUME,50,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,LEGUME,80,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,LEGUME,344,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,OVOS,455,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,OVOS,2240,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,COMIDA,TEMPERO,109.8,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,LIMPEZA,LIMPEZA,40,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,OUTROS,CARVAO,192,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,OUTROS,OUTROS,100,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,OUTROS,OUTROS,219.8,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,OUTROS,OUTROS,515.39,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,OUTROS,OUTROS,1989.73,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,OUTROS,OUTROS,2363.86,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,SOBREMESA,CHOCOLATE,67,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,SOBREMESA,DOCE,36,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,SOBREMESA,DOCE,43,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,SOBREMESA,DOCE,52,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,SOBREMESA,DOCE,66,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,SOBREMESA,DOCE,99,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,SOBREMESA,DOCE,175,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,SOBREMESA,DOCE,212,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,SOBREMESA,DOCE,240,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,SOBREMESA,SORVETE,925.6,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,SOBREMESA,SORVETE,1246,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,S/N,SOBREMESA,SORVETE,1373.32,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,SOUVENIR,SOBREMESA,DOCE,482.5,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,SOUZA CRUZ,CIGARRO,NACIONAL,28723.36,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,TARUMA,BEBIDAS,CERVEJA,1752.81,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,TARUMA,BEBIDAS,CERVEJA,6193.89,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,TARUMA,BEBIDAS,CERVEJA,28018.4,,2024-03-01 00:00:00,SAÍDA
CPV,2024,MARÇO,TROPICAL,BEBIDAS,CERVEJA,3326.8700000000003,,2024-03-01 00:00:00,SAÍDA
